  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    11,   P-18697,   2022/01/07 12:27:04,           1-02,       1,         2.041,         7.133,         12786,      -1,    1,                                        ,                                        ,                 H2O, 1641583929.77,         0.189,         0.835,        59.791,         0.000,         0.002,         1.466,        77.777,        29.812,         2.291,        67.854,         0.856,        -1.018,       -0.0000,       -0.0000,    1,        43.125,         1,       2,       1, GJB_Rinse,       0
    12,   P-18697,   2022/01/07 12:36:00,           1-02,       2,         2.657,        15.348,         12657,      -1,    1,                                        ,                                        ,                 H2O, 1641584465.96,         0.217,         0.751,        63.360,        -0.000,        -0.002,         1.569,        77.705,        29.582,         2.286,        66.739,         0.856,        -1.107,       -0.0000,       -0.0000,    1,        43.250,         1,       2,       1, GJB_Rinse,       0
    13,   P-18697,   2022/01/07 12:44:55,           1-02,       3,         2.776,        17.392,         12559,      -1,    1,                                        ,                                        ,                 H2O, 1641585000.69,         0.187,         0.861,        57.211,        -0.000,        -0.003,         1.414,        77.489,        29.462,         2.261,        66.297,         0.856,        -1.118,       -0.0000,       -0.0000,    1,        43.250,         1,       2,       1, GJB_Rinse,       0
    14,   P-18697,   2022/01/07 12:53:52,           1-02,       4,         2.862,        18.280,         12612,       0,    1,                                        ,                                        ,                 H2O, 1641585537.65,         0.229,         0.883,        52.629,        -0.000,        -0.004,         1.298,        77.641,        29.611,         2.272,        65.865,         0.856,        -1.124,       -0.0000,       -0.0000,    1,        43.312,         1,       2,       1, GJB_Rinse,       0
    15,   P-18697,   2022/01/07 13:02:48,           1-02,       5,         2.890,        18.829,         12564,       0,    1,                                        ,                                        ,                 H2O, 1641586074.00,         0.193,         0.870,        57.898,         0.000,        -0.006,         1.420,        77.453,        29.267,         2.273,        66.190,         0.856,        -1.072,        0.0000,        0.0000,    1,        43.375,         1,       2,       1, GJB_Rinse,       0
    16,   P-18697,   2022/01/07 13:11:44,           1-02,       6,         2.882,        19.176,         12581,       0,    1,                                        ,                                        ,                 H2O, 1641586609.15,         0.203,         0.794,        57.891,         0.001,        -0.003,         1.422,        77.368,        29.500,         2.267,        65.978,         0.856,        -1.141,        0.0000,        0.0000,    1,        43.312,         1,       2,       1, GJB_Rinse,       0
    17,   P-18697,   2022/01/07 13:20:41,           1-02,       7,         2.889,        19.458,         12593,       0,    1,                                        ,                                        ,                 H2O, 1641587146.62,         0.197,         0.776,        58.825,        -0.000,        -0.003,         1.451,        77.368,        29.487,         2.276,        66.510,         0.856,        -1.181,        0.0000,        0.0000,    1,        43.250,         1,       2,       1, GJB_Rinse,       0
    18,   P-18697,   2022/01/07 13:29:37,           1-02,       8,         2.936,        19.673,         12605,       0,    1,                                        ,                                        ,                 H2O, 1641587682.61,         0.199,         0.809,        54.998,         0.001,        -0.004,         1.352,        77.375,        29.525,         2.271,        66.677,         0.856,        -1.118,       -0.0000,       -0.0000,    1,        43.250,         1,       2,       1, GJB_Rinse,       0
    19,   P-18697,   2022/01/07 13:38:33,           1-02,       9,         2.917,        19.889,         12583,       0,    1,                                        ,                                        ,                 H2O, 1641588218.51,         0.197,         0.781,        56.454,         0.000,        -0.003,         1.387,        77.165,        29.437,         2.276,        67.465,         0.856,        -0.977,       -0.0000,       -0.0000,    1,        43.188,         1,       2,       1, GJB_Rinse,       0
    20,   P-18697,   2022/01/07 13:47:30,           1-02,      10,         2.934,        19.886,         12573,       0,    1,                                        ,                                        ,                 H2O, 1641588755.50,         0.200,         0.856,        58.955,         0.000,        -0.000,         1.450,        77.244,        29.204,         2.271,        66.911,         0.856,        -0.962,       -0.0000,       -0.0000,    1,        43.250,         1,       2,       1, GJB_Rinse,       0
    21,   P-18698,   2022/01/07 13:57:18,           1-03,       1,       -13.398,       -93.171,         12793,      -1,    1,                                        ,                                        ,                 H2O, 1641589343.13,         0.218,         0.747,        58.588,         0.002,        -0.003,         1.447,        77.790,        29.481,         2.126,        64.682,         0.856,        -1.027,       -0.0000,       -0.0000,    1,        43.312,         1,       3,       1, GJB_Rinse,       0
    22,   P-18698,   2022/01/07 14:06:15,           1-03,       2,       -14.285,      -105.352,         12529,      -1,    1,                                        ,                                        ,                 H2O, 1641589880.36,         0.206,         0.833,        55.777,         0.001,         0.005,         1.377,        77.221,        28.958,         2.082,        62.795,         0.856,        -1.001,       -0.0000,       -0.0000,    1,        43.375,         1,       3,       1, GJB_Rinse,       0
    23,   P-18698,   2022/01/07 14:15:12,           1-03,       3,       -14.423,      -108.224,         12779,      -1,    1,                                        ,                                        ,                 H2O, 1641590417.56,         0.199,         0.815,        56.967,         0.000,         0.007,         1.399,        77.756,        29.730,         2.088,        63.362,         0.856,        -1.028,       -0.0000,       -0.0000,    1,        43.375,         1,       3,       1, GJB_Rinse,       0
    24,   P-18698,   2022/01/07 14:24:09,           1-03,       4,       -14.547,      -109.564,         12590,       0,    1,                                        ,                                        ,                 H2O, 1641590954.31,         0.191,         0.745,        58.399,         0.001,         0.006,         1.434,        77.148,        29.351,         2.085,        63.324,         0.856,        -0.749,       -0.0000,       -0.0000,    1,        43.438,         1,       3,       1, GJB_Rinse,       0
    25,   P-18698,   2022/01/07 14:33:05,           1-03,       5,       -14.574,      -110.399,         12582,       0,    1,                                        ,                                        ,                 H2O, 1641591490.22,         0.200,         0.811,        56.073,         0.001,         0.001,         1.377,        77.176,        29.211,         2.074,        63.062,         0.856,        -0.799,       -0.0000,       -0.0000,    1,        43.438,         1,       3,       1, GJB_Rinse,       0
    26,   P-18698,   2022/01/07 14:42:02,           1-03,       6,       -14.630,      -110.874,         12484,       0,    1,                                        ,                                        ,                 H2O, 1641592027.23,         0.194,         0.836,        58.260,         0.001,         0.006,         1.433,        76.974,        28.744,         2.063,        63.003,         0.856,        -0.949,        0.0000,        0.0000,    1,        43.438,         1,       3,       1, GJB_Rinse,       0
    27,   P-18698,   2022/01/07 14:50:58,           1-03,       7,       -14.631,      -111.275,         12582,       0,    1,                                        ,                                        ,                 H2O, 1641592563.49,         0.183,         0.751,        56.061,         0.000,         0.006,         1.382,        77.109,        29.337,         2.069,        63.096,         0.856,        -0.859,       -0.0000,       -0.0000,    1,        43.438,         1,       3,       1, GJB_Rinse,       0
    28,   P-18698,   2022/01/07 14:59:54,           1-03,       8,       -14.676,      -111.561,         12462,       0,    1,                                        ,                                        ,                 H2O, 1641593099.89,         0.201,         0.832,        59.319,         0.001,         0.004,         1.466,        76.860,        28.954,         2.052,        62.564,         0.856,        -0.846,       -0.0000,       -0.0000,    1,        43.312,         1,       3,       1, GJB_Rinse,       0
    29,   P-18698,   2022/01/07 15:08:51,           1-03,       9,       -14.651,      -111.689,         12594,       0,    1,                                        ,                                        ,                 H2O, 1641593636.96,         0.187,         0.798,        56.277,         0.000,         0.002,         1.379,        77.134,        29.283,         2.076,        62.608,         0.856,        -0.845,       -0.0000,       -0.0000,    1,        43.312,         1,       3,       1, GJB_Rinse,       0
    30,   P-18698,   2022/01/07 15:17:48,           1-03,      10,       -14.667,      -111.916,         12459,       0,    1,                                        ,                                        ,                 H2O, 1641594173.71,         0.191,         0.817,        55.187,         0.001,         0.003,         1.355,        76.930,        28.928,         2.048,        61.912,         0.856,        -1.044,       -0.0000,       -0.0000,    1,        43.312,         1,       3,       1, GJB_Rinse,       0
    31,   P-18699,   2022/01/07 15:27:36,           1-04,       1,        -9.407,       -73.079,         12778,      -1,    1,                                        ,                                        ,                 H2O, 1641594761.79,         0.206,         0.786,        63.695,         0.000,         0.006,         1.567,        77.671,        29.812,         2.149,        64.253,         0.856,        -1.141,       -0.0000,       -0.0000,    1,        43.375,         1,       4,       1, GJB_Rinse,       0
    32,   P-18699,   2022/01/07 15:36:33,           1-04,       2,        -9.138,       -69.115,         12402,      -1,    1,                                        ,                                        ,                 H2O, 1641595298.83,         0.212,         0.682,        62.809,         0.000,         0.002,         1.554,        76.661,        28.619,         2.116,        64.908,         0.855,        -0.826,        0.0000,        0.0000,    1,        43.375,         1,       4,       1, GJB_Rinse,       0
    33,   P-18699,   2022/01/07 15:45:29,           1-04,       3,        -9.099,       -68.106,         12552,      -1,    1,                                        ,                                        ,                 H2O, 1641595835.14,         0.205,         0.777,        56.937,         0.000,         0.001,         1.402,        77.141,        29.023,         2.134,        64.230,         0.855,        -0.981,       -0.0000,       -0.0000,    1,        43.438,         1,       4,       1, GJB_Rinse,       0
    34,   P-18699,   2022/01/07 15:54:26,           1-04,       4,        -9.071,       -67.684,         12520,       0,    1,                                        ,                                        ,                 H2O, 1641596371.56,         0.179,         0.699,        54.417,         0.000,         0.001,         1.337,        77.045,        28.848,         2.134,        64.487,         0.856,        -0.947,        0.0000,        0.0000,    1,        43.500,         1,       4,       1, GJB_Rinse,       0
    35,   P-18699,   2022/01/07 16:03:22,           1-04,       5,        -9.028,       -67.542,         12419,       0,    1,                                        ,                                        ,                 H2O, 1641596907.87,         0.193,         0.703,        57.261,         0.001,         0.001,         1.414,        76.701,        29.022,         2.115,        63.151,         0.856,        -1.018,       -0.0000,       -0.0000,    1,        43.500,         1,       4,       1, GJB_Rinse,       0
    36,   P-18699,   2022/01/07 16:12:19,           1-04,       6,        -9.020,       -67.438,         12358,       0,    1,                                        ,                                        ,                 H2O, 1641597444.14,         0.201,         0.785,        56.813,         0.000,        -0.001,         1.414,        76.672,        28.700,         2.112,        63.150,         0.856,        -0.980,       -0.0000,       -0.0000,    1,        43.500,         1,       4,       1, GJB_Rinse,       0
    37,   P-18699,   2022/01/07 16:21:15,           1-04,       7,        -9.015,       -67.381,         12357,       0,    1,                                        ,                                        ,                 H2O, 1641597981.28,         0.203,         0.924,        59.859,         0.001,         0.006,         1.471,        76.683,        29.005,         2.092,        62.105,         0.856,        -1.112,       -0.0000,       -0.0000,    1,        43.438,         1,       4,       1, GJB_Rinse,       0
    38,   P-18699,   2022/01/07 16:30:12,           1-04,       8,        -9.020,       -67.106,         12342,       0,    1,                                        ,                                        ,                 H2O, 1641598517.93,         0.193,         0.746,        57.819,         0.001,         0.003,         1.431,        76.567,        28.195,         2.094,        65.052,         0.856,        -0.695,       -0.0000,       -0.0000,    1,        43.312,         1,       4,       1, GJB_Rinse,       0
    39,   P-18699,   2022/01/07 16:39:09,           1-04,       9,        -8.990,       -67.191,         12323,       0,    1,                                        ,                                        ,                 H2O, 1641599054.30,         0.195,         0.724,        58.600,         0.001,        -0.001,         1.449,        76.622,        28.467,         2.090,        63.338,         0.856,        -0.940,        0.0000,        0.0000,    1,        43.188,         1,       4,       1, GJB_Rinse,       0
    40,   P-18699,   2022/01/07 16:48:05,           1-04,      10,        -9.022,       -67.170,         12326,       0,    1,                                        ,                                        ,                 H2O, 1641599591.50,         0.216,         0.813,        58.055,         0.001,         0.001,         1.432,        76.585,        28.759,         2.096,        62.933,         0.856,        -1.006,       -0.0000,       -0.0000,    1,        43.062,         1,       4,       1, GJB_Rinse,       0
    41,   P-18700,   2022/01/07 16:57:55,           1-05,       1,         3.081,       -34.064,         12417,      -1,    1,                                        ,                                        ,                 H2O, 1641600180.44,         0.218,         0.785,        53.617,        -0.000,         0.003,         1.325,        76.743,        29.038,         2.168,        64.672,         0.856,        -0.944,        0.0000,        0.0000,    1,        42.812,         1,       5,       2, GJB_Rinse,       0
    42,   P-18700,   2022/01/07 17:06:51,           1-05,       2,         3.882,       -29.990,         12423,      -1,    1,                                        ,                                        ,                 H2O, 1641600716.83,         0.203,         0.910,        58.748,        -0.001,        -0.002,         1.444,        76.805,        28.696,         2.176,        65.235,         0.856,        -0.929,       -0.0000,       -0.0000,    1,        42.750,         1,       5,       2, GJB_Rinse,       0
    43,   P-18700,   2022/01/07 17:15:48,           1-05,       3,         3.975,       -28.941,         12305,      -1,    1,                                        ,                                        ,                 H2O, 1641601253.42,         0.197,         0.908,        52.636,        -0.000,         0.001,         1.311,        76.684,        28.397,         2.157,        63.792,         0.856,        -1.116,       -0.0000,       -0.0000,    1,        42.688,         1,       5,       2, GJB_Rinse,       0
    44,   P-18700,   2022/01/07 17:24:44,           1-05,       4,         3.935,       -28.913,         12460,       0,    1,                                        ,                                        ,                 H2O, 1641601789.95,         0.200,         0.749,        59.181,         0.001,        -0.001,         1.459,        76.950,        28.868,         2.183,        64.895,         0.856,        -1.027,       -0.0000,       -0.0000,    1,        42.688,         1,       5,       2, GJB_Rinse,       0
    45,   P-18701,   2022/01/07 17:34:35,           1-06,       1,        -4.540,       -38.607,         16412,      -1,    1,                                        ,                                        ,                 H2O, 1641602379.85,         0.190,         0.750,        66.196,         0.000,         0.000,         1.579,        84.908,        40.289,         2.808,        81.903,         0.859,        -0.987,        0.0000,        0.0000,    1,        42.688,         1,       6,       2, GJB_Rinse,       0
    46,   P-18701,   2022/01/07 17:43:31,           1-06,       2,        -4.917,       -38.958,         14287,      -1,    1,                                        ,                                        ,                 H2O, 1641602916.01,         0.210,         0.701,        63.088,         0.000,        -0.001,         1.518,        80.612,        34.120,         2.451,        71.978,         0.857,        -1.192,       -0.0000,       -0.0000,    1,        42.625,         1,       6,       2, GJB_Rinse,       0
    47,   P-18701,   2022/01/07 17:52:27,           1-06,       3,        -4.982,       -39.118,         12624,      -1,    1,                                        ,                                        ,                 H2O, 1641603452.43,         0.190,         0.822,        56.414,         0.001,        -0.001,         1.393,        77.219,        29.148,         2.192,        65.692,         0.856,        -0.971,       -0.0000,       -0.0000,    1,        42.688,         1,       6,       2, GJB_Rinse,       0
    48,   P-18701,   2022/01/07 18:01:23,           1-06,       4,        -4.951,       -39.139,         12385,       0,    1,                                        ,                                        ,                 H2O, 1641603988.98,         0.186,         0.776,        62.459,         0.000,         0.001,         1.543,        76.605,        29.148,         2.151,        63.674,         0.857,        -1.024,        0.0000,        0.0000,    1,        42.812,         1,       6,       2, GJB_Rinse,       0
    49,   P-18702,   2022/01/07 18:11:13,           1-07,       1,       -11.504,       -89.068,         12353,      -1,    1,                                        ,                                        ,                 H2O, 1641604579.11,         0.203,         0.638,        61.400,         0.001,         0.002,         1.509,        76.677,        28.727,         2.062,        62.257,         0.856,        -1.075,       -0.0000,       -0.0000,    1,        42.938,         1,       7,       2, GJB_Rinse,       0
    50,   P-18702,   2022/01/07 18:20:10,           1-07,       2,       -11.863,       -94.623,         12334,      -1,    1,                                        ,                                        ,                 H2O, 1641605115.81,         0.195,         0.910,        57.257,         0.000,         0.004,         1.409,        76.637,        28.269,         2.058,        63.261,         0.856,        -0.836,        0.0000,        0.0000,    1,        43.062,         1,       7,       2, GJB_Rinse,       0
    51,   P-18702,   2022/01/07 18:29:07,           1-07,       3,       -11.948,       -95.648,         12278,      -1,    1,                                        ,                                        ,                 H2O, 1641605652.09,         0.187,         0.807,        58.506,         0.001,        -0.002,         1.446,        76.489,        28.375,         2.045,        62.042,         0.856,        -0.870,        0.0000,        0.0000,    1,        43.062,         1,       7,       2, GJB_Rinse,       0
    52,   P-18702,   2022/01/07 18:38:03,           1-07,       4,       -11.968,       -96.383,         12354,       0,    1,                                        ,                                        ,                 H2O, 1641606188.31,         0.212,         0.756,        56.132,         0.001,         0.002,         1.389,        76.623,        28.439,         2.063,        63.183,         0.856,        -0.933,       -0.0000,       -0.0000,    1,        43.125,         1,       7,       2, GJB_Rinse,       0
    53,   P-18703,   2022/01/07 18:47:50,           1-08,       1,        -5.414,       -47.239,         12434,      -1,    1,                                        ,                                        ,                 H2O, 1641606775.30,         0.198,         0.849,        56.694,         0.001,         0.004,         1.404,        76.852,        28.971,         2.132,        63.254,         0.856,        -1.067,       -0.0000,       -0.0000,    1,        43.250,         1,       8,       2, GJB_Rinse,       0
    54,   P-18703,   2022/01/07 18:56:47,           1-08,       2,        -5.099,       -42.083,         12393,      -1,    1,                                        ,                                        ,                 H2O, 1641607312.50,         0.193,         0.853,        56.884,         0.000,         0.001,         1.410,        76.865,        28.604,         2.144,        63.283,         0.856,        -1.126,       -0.0000,       -0.0000,    1,        43.312,         1,       8,       2, GJB_Rinse,       0
    55,   P-18703,   2022/01/07 19:05:44,           1-08,       3,        -5.014,       -40.515,         12143,      -1,    1,                                        ,                                        ,                 H2O, 1641607849.32,         0.204,         0.840,        57.782,         0.000,        -0.001,         1.428,        76.319,        28.147,         2.101,        62.600,         0.856,        -1.185,       -0.0000,       -0.0000,    1,        43.312,         1,       8,       2, GJB_Rinse,       0
    56,   P-18703,   2022/01/07 19:14:40,           1-08,       4,        -4.967,       -39.993,         12210,       0,    1,                                        ,                                        ,                 H2O, 1641608385.41,         0.191,         0.718,        54.801,         0.000,         0.000,         1.352,        76.476,        28.332,         2.120,        63.400,         0.856,        -1.131,       -0.0000,       -0.0000,    1,        43.375,         1,       8,       2, GJB_Rinse,       0
    57,   P-18704,   2022/01/07 19:24:27,           1-09,       1,       -10.634,       -85.241,         12392,      -1,    1,                                        ,                                        ,                 H2O, 1641608972.59,         0.213,         0.856,        56.274,         0.001,        -0.004,         1.393,        76.856,        28.934,         2.078,        61.687,         0.856,        -1.136,        0.0000,        0.0000,    1,        43.500,         1,       9,       2, GJB_Rinse,       0
    58,   P-18704,   2022/01/07 19:33:24,           1-09,       2,       -10.948,       -90.009,         12257,      -1,    1,                                        ,                                        ,                 H2O, 1641609509.85,         0.194,         0.736,        58.482,         0.001,         0.003,         1.438,        76.571,        28.476,         2.043,        61.765,         0.856,        -1.067,       -0.0000,       -0.0000,    1,        43.562,         1,       9,       2, GJB_Rinse,       0
    59,   P-18704,   2022/01/07 19:42:20,           1-09,       3,       -10.997,       -91.305,         12352,      -1,    1,                                        ,                                        ,                 H2O, 1641610046.04,         0.195,         0.780,        59.543,         0.000,         0.006,         1.471,        76.762,        28.740,         2.062,        61.931,         0.856,        -1.120,       -0.0000,       -0.0000,    1,        43.625,         1,       9,       2, GJB_Rinse,       0
    60,   P-18704,   2022/01/07 19:51:17,           1-09,       4,       -11.022,       -91.689,         12176,       0,    1,                                        ,                                        ,                 H2O, 1641610582.79,         0.200,         0.702,        55.577,         0.000,         0.002,         1.372,        76.511,        28.125,         2.027,        61.073,         0.856,        -1.132,       -0.0000,       -0.0000,    1,        43.562,         1,       9,       2, GJB_Rinse,       0
    61,   P-18705,   2022/01/07 20:01:06,           1-10,       1,        -9.572,       -73.175,         12555,      -1,    1,                                        ,                                        ,                 H2O, 1641611171.14,         0.208,         0.778,        59.261,         0.001,         0.004,         1.453,        77.092,        29.443,         2.130,        63.361,         0.856,        -1.071,       -0.0000,       -0.0000,    1,        43.688,         1,      10,       2, GJB_Rinse,       0
    62,   P-18705,   2022/01/07 20:10:02,           1-10,       2,        -9.463,       -71.211,         12113,      -1,    1,                                        ,                                        ,                 H2O, 1641611707.92,         0.212,         0.747,        63.194,         0.000,         0.001,         1.572,        76.163,        28.029,         2.056,        61.918,         0.856,        -0.969,        0.0000,        0.0000,    1,        43.625,         1,      10,       2, GJB_Rinse,       0
    63,   P-18705,   2022/01/07 20:18:59,           1-10,       3,        -9.443,       -70.971,         12211,      -1,    1,                                        ,                                        ,                 H2O, 1641612243.96,         0.220,         0.707,        61.858,         0.002,         0.003,         1.529,        76.328,        28.344,         2.082,        62.527,         0.856,        -0.967,       -0.0000,       -0.0000,    1,        43.562,         1,      10,       2, GJB_Rinse,       0
    64,   P-18705,   2022/01/07 20:27:55,           1-10,       4,        -9.456,       -70.636,         12088,       0,    1,                                        ,                                        ,                 H2O, 1641612780.74,         0.200,         0.806,        56.717,         0.000,        -0.001,         1.399,        76.065,        27.904,         2.055,        61.924,         0.856,        -0.968,       -0.0000,       -0.0000,    1,        43.562,         1,      10,       2, GJB_Rinse,       0
    65,   P-18706,   2022/01/07 20:37:44,           1-11,       1,        -9.724,       -75.512,         12641,      -1,    1,                                        ,                                        ,                 H2O, 1641613368.68,         0.201,         0.732,        58.522,         0.001,        -0.001,         1.450,        77.305,        29.312,         2.126,        64.109,         0.856,        -0.985,       -0.0000,       -0.0000,    1,        43.500,         1,      11,       2, GJB_Rinse,       0
    66,   P-18706,   2022/01/07 20:46:40,           1-11,       2,        -9.724,       -75.831,         12093,      -1,    1,                                        ,                                        ,                 H2O, 1641613905.44,         0.182,         0.844,        56.466,         0.000,         0.002,         1.391,        75.987,        27.553,         2.071,        63.563,         0.856,        -0.625,       -0.0000,       -0.0000,    1,        43.500,         1,      11,       2, GJB_Rinse,       0
    67,   P-18706,   2022/01/07 20:55:36,           1-11,       3,        -9.707,       -76.004,         12197,      -1,    1,                                        ,                                        ,                 H2O, 1641614441.40,         0.209,         0.807,        59.466,         0.001,        -0.001,         1.471,        76.392,        28.269,         2.058,        62.073,         0.856,        -0.978,       -0.0000,       -0.0000,    1,        43.438,         1,      11,       2, GJB_Rinse,       0
    68,   P-18706,   2022/01/07 21:04:32,           1-11,       4,        -9.756,       -75.975,         12055,       0,    1,                                        ,                                        ,                 H2O, 1641614977.47,         0.203,         0.871,        56.587,         0.001,         0.002,         1.405,        76.147,        27.675,         2.036,        61.228,         0.856,        -0.995,       -0.0000,       -0.0000,    1,        43.375,         1,      11,       2, GJB_Rinse,       0
    69,   P-18707,   2022/01/07 21:14:20,           1-12,       1,        -2.688,       -46.215,         11981,      -1,    1,                                        ,                                        ,                 H2O, 1641615566.02,         0.256,         1.064,        59.288,        -0.000,         0.002,         1.472,       638.339,         6.579,         2.422,        53.787,         0.858,        -2.812,        0.0000,        0.0000,    1,        43.438,         1,      12,       2, GJB_Rinse,       0
    70,   P-18707,   2022/01/07 21:23:16,           1-12,       2,        -2.377,       -42.970,         11697,      -1,    1,                                        ,                                        ,                 H2O, 1641616102.00,         0.243,         1.119,        58.345,        -0.000,         0.002,         1.456,       628.378,         6.162,         2.366,        52.114,         0.857,        -2.928,       -0.0000,       -0.0000,    1,        43.500,         1,      12,       2, GJB_Rinse,       0
    71,   P-18707,   2022/01/07 21:32:12,           1-12,       3,        -2.296,       -42.212,         11792,      -1,    1,                                        ,                                        ,                 H2O, 1641616638.35,         0.263,         1.024,        52.829,         0.000,         0.001,         1.318,       634.216,         6.498,         2.385,        52.805,         0.857,        -2.954,       -0.0000,       -0.0000,    1,        43.562,         1,      12,       2, GJB_Rinse,       0
    72,   P-18707,   2022/01/07 21:41:09,           1-12,       4,        -2.278,       -42.003,         11667,       0,    1,                                        ,                                        ,                 H2O, 1641617174.28,         0.262,         1.112,        52.910,        -0.000,         0.001,         1.308,       628.560,         6.037,         2.369,        52.746,         0.858,        -2.900,       -0.0000,       -0.0000,    1,        43.625,         1,      12,       2, GJB_Rinse,       0
    73,   P-18708,   2022/01/07 21:50:58,           1-13,       1,        -8.724,       -63.968,         12770,      -1,    1,                                        ,                                        ,                 H2O, 1641617762.80,         0.196,         0.675,        59.299,         0.001,         0.003,         1.456,        84.493,        29.613,         2.174,        64.825,         0.856,        -1.105,       -0.0000,       -0.0000,    1,        43.688,         1,      13,       2, GJB_Rinse,       0
    74,   P-18708,   2022/01/07 21:59:53,           1-13,       2,        -8.933,       -66.011,         12345,      -1,    1,                                        ,                                        ,                 H2O, 1641618298.27,         0.197,         0.796,        56.504,         0.001,         0.002,         1.395,        79.606,        28.915,         2.086,        62.198,         0.856,        -1.102,       -0.0000,       -0.0000,    1,        43.812,         1,      13,       2, GJB_Rinse,       0
