"Line","Analysis","Time.Code","Port","Inj.Nr","d.18_16.Mean","d.D_H.Mean","H2O_Mean","Ignore","Good","Identifier.1","Identifier.2","Gas.Configuration","Timestamp.Mean","d.18_16._SD","d.D_H._SD","H2O_SD","d.18_16._Sl","d.D_H._Sl","H2O_Sl","baseline_shift","slope_shift","residuals","baseline_curvature","interval","ch4_ppm","h16od_adjust","h16od_shift","n2_flag","DAS.Temp","Tray","Sample","Job","Method","Error.Code"
11,"   P-21885","   2022/10/25 15:11:07","           1-02",1,2.252,9.072,12755,-1,1,"PZ","standard","                 H2O",1666732571.97,0.202,0.834,63.76,0,0.001,1.575,56.702,29.765,2.271,64.813,0.856,-1.268,0,0,1,42,1,2,1," GJB_Rinse",0
12,"   P-21885","   2022/10/25 15:20:03","           1-02",2,2.691,15.698,12764,-1,1,"PZ","standard","                 H2O",1666733108.93,0.205,0.826,59.086,0,-0.004,1.462,56.835,29.352,2.297,66.24,0.856,-1.192,0,0,1,41.938,1,2,1," GJB_Rinse",0
13,"   P-21885","   2022/10/25 15:29:00","           1-02",3,2.751,17.372,12724,-1,1,"PZ","standard","                 H2O",1666733645.73,0.2,0.808,62.839,0.001,-0.004,1.542,56.66,29.251,2.287,65.831,0.856,-1.069,0,0,1,42,1,2,1," GJB_Rinse",0
14,"   P-21885","   2022/10/25 15:37:58","           1-02",4,2.822,18.546,12928,0,1,"PZ","standard","                 H2O",1666734183.34,0.213,0.835,60.147,0.001,-0.004,1.476,57.062,29.945,2.318,66.795,0.856,-1.158,0,0,1,42,1,2,1," GJB_Rinse",0
15,"   P-21885","   2022/10/25 15:46:54","           1-02",5,2.867,19.14,12820,0,1,"PZ","standard","                 H2O",1666734718.97,0.182,0.699,63.033,0,-0.002,1.546,56.757,29.776,2.305,66.625,0.856,-1.095,0,0,1,42,1,2,1," GJB_Rinse",0
16,"   P-21885","   2022/10/25 15:55:50","           1-02",6,2.888,19.575,12737,0,1,"PZ","standard","                 H2O",1666735255.33,0.208,0.933,55.911,0,-0.002,1.377,56.558,29.599,2.288,65.816,0.855,-1.064,0,0,1,42.125,1,2,1," GJB_Rinse",0
17,"   P-21885","   2022/10/25 16:04:46","           1-02",7,2.898,19.458,12733,0,1,"PZ","standard","                 H2O",1666735791.52,0.209,0.809,64.583,0.001,-0.002,1.599,56.614,30.012,2.283,64.734,0.856,-1.388,0,0,1,42.188,1,2,1," GJB_Rinse",0
18,"   P-21885","   2022/10/25 16:13:43","           1-02",8,2.945,19.789,12673,0,1,"PZ","standard","                 H2O",1666736328.61,0.188,0.889,61.142,0,0.001,1.497,56.401,29.012,2.301,67.545,0.855,-0.928,0,0,1,42.312,1,2,1," GJB_Rinse",0
19,"   P-21885","   2022/10/25 16:22:39","           1-02",9,2.953,19.999,12630,0,1,"PZ","standard","                 H2O",1666736864.38,0.207,0.805,59.149,0,-0.005,1.439,56.408,28.799,2.278,66.826,0.856,-1.016,0,0,1,42.25,1,2,1," GJB_Rinse",0
20,"   P-21885","   2022/10/25 16:31:35","           1-02",10,2.945,20.284,12486,0,1,"PZ","standard","                 H2O",1666737400.53,0.202,0.8,62.251,0.001,-0.001,1.54,56.176,28.671,2.241,65.255,0.856,-1.293,0,0,1,42.125,1,2,1," GJB_Rinse",0
21,"   P-21886","   2022/10/25 16:41:24","           1-03",1,-13.652,-95.537,12948,-1,1,"UT2","standard","                 H2O",1666737989.61,0.208,0.767,63.233,0.001,-0.003,1.552,57.042,29.499,2.144,65.614,0.856,-0.805,0,0,1,42.188,1,3,1," GJB_Rinse",0
22,"   P-21886","   2022/10/25 16:50:21","           1-03",2,-14.267,-105.424,12598,-1,1,"UT2","standard","                 H2O",1666738527.1,0.223,0.731,62.43,0.002,0.005,1.529,56.317,28.87,2.083,62.751,0.855,-0.909,0,0,1,42.312,1,3,1," GJB_Rinse",0
23,"   P-21886","   2022/10/25 16:59:17","           1-03",3,-14.463,-108.08,12570,-1,1,"UT2","standard","                 H2O",1666739062.25,0.204,0.8,60.675,0.002,0.003,1.496,56.233,28.76,2.075,62.748,0.856,-0.914,0,0,1,42.312,1,3,1," GJB_Rinse",0
24,"   P-21886","   2022/10/25 17:08:13","           1-03",4,-14.465,-109.257,12557,0,1,"UT2","standard","                 H2O",1666739598.33,0.203,0.822,59.751,0.001,0.006,1.464,56.31,28.732,2.059,61.484,0.855,-1.03,0,0,1,42.375,1,3,1," GJB_Rinse",0
25,"   P-21886","   2022/10/25 17:17:08","           1-03",5,-14.546,-110.114,12519,0,1,"UT2","standard","                 H2O",1666740133.63,0.188,0.746,63.296,0.001,0.001,1.564,56.037,28.509,2.059,63.136,0.856,-0.715,0,0,1,42.25,1,3,1," GJB_Rinse",0
26,"   P-21886","   2022/10/25 17:26:04","           1-03",6,-14.55,-110.637,12533,0,1,"UT2","standard","                 H2O",1666740669.82,0.229,0.79,63.888,0.002,0.005,1.571,56.147,28.564,2.068,62.569,0.855,-0.882,0,0,1,42.25,1,3,1," GJB_Rinse",0
27,"   P-21886","   2022/10/25 17:35:00","           1-03",7,-14.629,-110.884,12482,0,1,"UT2","standard","                 H2O",1666741205.86,0.196,0.785,59.352,0.001,0.003,1.464,56.069,28.447,2.043,61.673,0.856,-0.973,0,0,1,42.25,1,3,1," GJB_Rinse",0
28,"   P-21886","   2022/10/25 17:43:57","           1-03",8,-14.618,-111.157,12511,0,1,"UT2","standard","                 H2O",1666741743.43,0.194,0.897,59.429,0.002,0.003,1.469,56.185,28.221,2.051,62.635,0.855,-0.883,0,0,1,42.25,1,3,1," GJB_Rinse",0
29,"   P-21886","   2022/10/25 17:52:53","           1-03",9,-14.618,-111.508,12546,0,1,"UT2","standard","                 H2O",1666742278.79,0.215,0.765,63.252,0.001,0.003,1.554,56.167,28.987,2.059,61.238,0.855,-1.004,0,0,1,42.25,1,3,1," GJB_Rinse",0
30,"   P-21886","   2022/10/25 18:01:50","           1-03",10,-14.615,-111.509,12514,0,1,"UT2","standard","                 H2O",1666742814.72,0.186,0.772,60.988,0,0.004,1.502,56.105,28.65,2.048,62.285,0.856,-0.868,0,0,1,42.375,1,3,1," GJB_Rinse",0
31,"   P-21887","   2022/10/25 18:11:38","           1-04",1,-9.31,-71.983,12897,-1,1,"EV","standard","                 H2O",1666743404.01,0.218,0.862,59.82,0.001,0.003,1.479,56.767,29.982,2.181,64.042,0.856,-1.087,0,0,1,42.438,1,4,1," GJB_Rinse",0
32,"   P-21887","   2022/10/25 18:20:34","           1-04",2,-9.139,-68.882,12445,-1,1,"EV","standard","                 H2O",1666743939.86,0.215,0.834,62.466,0.001,0.002,1.546,55.85,28.447,2.112,63.352,0.856,-0.868,0,0,1,42.438,1,4,1," GJB_Rinse",0
33,"   P-21887","   2022/10/25 18:29:30","           1-04",3,-9.115,-67.929,12612,-1,1,"EV","standard","                 H2O",1666744475.55,0.206,0.787,60.293,0.001,-0.003,1.481,56.283,28.602,2.128,64.388,0.855,-0.879,0,0,1,42.375,1,4,1," GJB_Rinse",0
34,"   P-21887","   2022/10/25 18:38:26","           1-04",4,-9.113,-67.501,12595,0,1,"EV","standard","                 H2O",1666745011.85,0.174,0.801,62.215,0.001,0.005,1.538,56.234,28.501,2.134,64.449,0.856,-0.815,0,0,1,42.25,1,4,1," GJB_Rinse",0
35,"   P-21887","   2022/10/25 18:47:22","           1-04",5,-9.082,-67.509,12634,0,1,"EV","standard","                 H2O",1666745547.75,0.216,0.744,62.025,0.001,-0.002,1.533,56.278,29.127,2.14,63.326,0.856,-0.991,0,0,1,42.188,1,4,1," GJB_Rinse",0
36,"   P-21887","   2022/10/25 18:56:19","           1-04",6,-9.057,-67.234,12578,0,1,"EV","standard","                 H2O",1666746084.39,0.217,0.734,59.018,0.001,0,1.462,56.14,28.694,2.139,64.331,0.855,-0.877,0,0,1,42.188,1,4,1," GJB_Rinse",0
37,"   P-21887","   2022/10/25 19:05:14","           1-04",7,-9.025,-66.946,12618,0,1,"EV","standard","                 H2O",1666746620.16,0.18,0.662,60.553,0,0.002,1.491,56.224,29.436,2.149,62.882,0.856,-1.005,0,0,1,42.312,1,4,1," GJB_Rinse",0
38,"   P-21887","   2022/10/25 19:14:11","           1-04",8,-9.063,-67.172,12545,0,1,"EV","standard","                 H2O",1666747156.87,0.222,0.771,61.551,0.001,0,1.522,56.113,29.207,2.12,62.235,0.855,-1.102,0,0,1,42.5,1,4,1," GJB_Rinse",0
39,"   P-21887","   2022/10/25 19:23:07","           1-04",9,-9.05,-67.019,12633,0,1,"EV","standard","                 H2O",1666747692.96,0.197,0.872,62.082,0.001,-0.001,1.536,56.141,29.213,2.15,63.796,0.855,-0.921,0,0,1,42.562,1,4,1," GJB_Rinse",0
40,"   P-21887","   2022/10/25 19:32:03","           1-04",10,-9.062,-67.344,12589,0,1,"EV","standard","                 H2O",1666748228.74,0.202,0.807,64.335,0,0,1.577,56.202,29.111,2.131,62.557,0.856,-1.11,0,0,1,42.625,1,4,1," GJB_Rinse",0
41,"   P-21888","   2022/10/25 19:41:52","           1-05",1,-8.355,-82.285,12775,-1,1,"WOOD7-D-5","22-251","                 H2O",1666748818.31,0.198,0.75,56.218,0,-0.002,1.379,56.671,28.695,2.149,65.908,0.856,-0.773,0,0,1,42.562,1,5,2," GJB_Rinse",0
42,"   P-21888","   2022/10/25 19:50:49","           1-05",2,-8.329,-83.772,12300,-1,1,"WOOD7-D-5","22-251","                 H2O",1666749355.27,0.215,0.799,60.45,0.001,0,1.494,55.667,27.554,2.074,63.656,0.855,-0.786,0,0,1,42.312,1,5,2," GJB_Rinse",0
43,"   P-21888","   2022/10/25 19:59:45","           1-05",3,-8.309,-84.083,12593,-1,1,"WOOD7-D-5","22-251","                 H2O",1666749890.43,0.202,0.77,63.697,0.001,0.003,1.576,56.534,28.198,2.11,64.199,0.856,-0.979,0,0,1,42.25,1,5,2," GJB_Rinse",0
44,"   P-21888","   2022/10/25 20:08:42","           1-05",4,-8.252,-83.923,12543,0,1,"WOOD7-D-5","22-251","                 H2O",1666750427.43,0.212,0.726,63.95,0.001,0.001,1.582,56.333,28.657,2.105,62.499,0.856,-1.031,0,0,1,42.188,1,5,2," GJB_Rinse",0
45,"   P-21889","   2022/10/25 20:18:32","           1-06",1,-7.424,-77.969,12769,-1,1,"WOOD7-D-2","22-251","                 H2O",1666751018.35,0.192,0.8,62.341,0.001,0.001,1.534,56.815,29.111,2.17,64.714,0.855,-0.814,0,0,1,42.25,1,6,2," GJB_Rinse",0
46,"   P-21889","   2022/10/25 20:27:29","           1-06",2,-7.331,-77.232,12548,-1,1,"WOOD7-D-2","22-251","                 H2O",1666751554.18,0.189,0.823,58.85,0.001,0.001,1.454,56.43,28.598,2.12,62.929,0.856,-1.042,0,0,1,42.375,1,6,2," GJB_Rinse",0
47,"   P-21889","   2022/10/25 20:36:25","           1-06",3,-7.361,-77.242,12639,-1,1,"WOOD7-D-2","22-251","                 H2O",1666752090.9,0.202,0.844,57.758,0.001,0,1.429,56.667,28.872,2.139,63.066,0.855,-1.188,0,0,1,42.375,1,6,2," GJB_Rinse",0
48,"   P-21889","   2022/10/25 20:45:21","           1-06",4,-7.378,-77.243,12751,0,1,"WOOD7-D-2","22-251","                 H2O",1666752627.15,0.21,0.67,59.994,0.001,-0.001,1.475,56.809,29.252,2.16,64.485,0.855,-1.113,0,0,1,42.312,1,6,2," GJB_Rinse",0
49,"   P-21890","   2022/10/25 20:55:11","           1-07",1,-8.035,-72.459,12809,-1,1,"WOOD7-deep-2","22-251","                 H2O",1666753216.48,0.194,0.779,60.042,0.001,0,1.466,56.762,29.287,2.156,64.211,0.855,-0.911,0,0,1,42.312,1,7,2," GJB_Rinse",0
50,"   P-21890","   2022/10/25 21:04:07","           1-07",2,-8.076,-72.041,12431,-1,1,"WOOD7-deep-2","22-251","                 H2O",1666753752.18,0.174,0.747,63.502,0.001,-0.001,1.58,55.986,28.393,2.094,62.474,0.856,-1.075,0,0,1,42.188,1,7,2," GJB_Rinse",0
51,"   P-21890","   2022/10/25 21:13:03","           1-07",3,-8.142,-72.156,12619,-1,1,"WOOD7-deep-2","22-251","                 H2O",1666754289.05,0.195,0.834,67.951,0.001,0.004,1.671,56.477,28.937,2.12,62.186,0.856,-1.148,0,0,1,42.125,1,7,2," GJB_Rinse",0
52,"   P-21890","   2022/10/25 21:22:00","           1-07",4,-8.095,-71.784,12617,0,1,"WOOD7-deep-2","22-251","                 H2O",1666754825.5,0.185,0.772,56.087,0.001,0.001,1.375,56.364,28.806,2.123,63.542,0.856,-1.007,0,0,1,42,1,7,2," GJB_Rinse",0
53,"   P-21891","   2022/10/25 21:31:47","           1-08",1,-11.263,-94.416,12863,-1,1,"WOOD7-1020-2","22-251","                 H2O",1666755412.44,0.209,0.811,64.405,0.002,0.001,1.581,56.792,29.854,2.129,63.293,0.856,-1.025,0,0,1,42,1,8,2," GJB_Rinse",0
54,"   P-21891","   2022/10/25 21:40:43","           1-08",2,-11.334,-96.111,12376,-1,1,"WOOD7-1020-2","22-251","                 H2O",1666755948.95,0.222,0.732,60.907,0.002,0.002,1.504,55.762,28.084,2.06,62.596,0.856,-0.909,0,0,1,42.125,1,8,2," GJB_Rinse",0
55,"   P-21891","   2022/10/25 21:49:39","           1-08",3,-11.346,-96.502,12412,-1,1,"WOOD7-1020-2","22-251","                 H2O",1666756484.76,0.212,0.909,56.699,0.001,0.004,1.397,55.884,27.945,2.06,62.913,0.855,-0.844,0,0,1,42,1,8,2," GJB_Rinse",0
56,"   P-21891","   2022/10/25 21:58:35","           1-08",4,-11.442,-97.106,12426,0,1,"WOOD7-1020-2","22-251","                 H2O",1666757021.31,0.207,0.774,61.594,0.001,0.001,1.521,55.933,28.38,2.06,62.05,0.855,-1.015,0,0,1,42,1,8,2," GJB_Rinse",0
57,"   P-21892","   2022/10/25 22:08:22","           1-09",1,-8.345,-78.434,12719,-1,1,"WOOD7-C-3","22-251","                 H2O",1666757608.02,0.184,0.69,61.25,0.001,0.002,1.499,56.665,28.973,2.13,63.929,0.856,-1.089,0,0,1,42.062,1,9,2," GJB_Rinse",0
58,"   P-21892","   2022/10/25 22:17:19","           1-09",2,-8.21,-76.69,12556,-1,1,"WOOD7-C-3","22-251","                 H2O",1666758144.54,0.195,0.773,59.736,0.001,0,1.486,56.317,28.71,2.107,62.638,0.856,-1.154,0,0,1,42,1,9,2," GJB_Rinse",0
59,"   P-21892","   2022/10/25 22:26:14","           1-09",3,-8.237,-76.28,12411,-1,1,"WOOD7-C-3","22-251","                 H2O",1666758680,0.195,0.72,65.378,0.001,0.001,1.616,55.905,28.534,2.074,62.095,0.855,-1.142,0,0,1,41.875,1,9,2," GJB_Rinse",0
60,"   P-21892","   2022/10/25 22:35:10","           1-09",4,-8.189,-76.042,12620,0,1,"WOOD7-C-3","22-251","                 H2O",1666759216.22,0.196,0.749,63.863,0.001,0,1.57,56.312,29.163,2.125,62.665,0.855,-1.086,0,0,1,41.938,1,9,2," GJB_Rinse",0
61,"   P-21893","   2022/10/25 22:44:58","           1-10",1,-7.39,-76.054,12588,-1,1,"WOOD7-B-1","22-251","                 H2O",1666759804.22,0.22,0.789,58.848,0.001,0.001,1.454,57.455,28.008,2.165,63.838,0.855,-1.203,0,0,1,42,1,10,2," GJB_Rinse",0
62,"   P-21893","   2022/10/25 22:53:54","           1-10",2,-7.384,-76.572,12027,-1,1,"WOOD7-B-1","22-251","                 H2O",1666760339.48,0.191,0.77,61.885,0.001,0.002,1.538,56.267,26.385,2.072,62.507,0.855,-1.161,0,0,1,42.125,1,10,2," GJB_Rinse",0
63,"   P-21893","   2022/10/25 23:02:49","           1-10",3,-7.391,-76.777,12000,-1,1,"WOOD7-B-1","22-251","                 H2O",1666760875.23,0.202,0.866,55.577,0.001,0.002,1.374,56.251,26.43,2.078,61.206,0.856,-1.281,0,0,1,42.062,1,10,2," GJB_Rinse",0
64,"   P-21893","   2022/10/25 23:11:45","           1-10",4,-7.389,-76.391,12353,0,1,"WOOD7-B-1","22-251","                 H2O",1666761410.83,0.188,0.714,60.985,0.001,0.003,1.517,56.996,27.406,2.129,62.642,0.855,-1.31,0,0,1,41.938,1,10,2," GJB_Rinse",0
65,"   P-21894","   2022/10/25 23:21:33","           1-11",1,8.413,-61.572,11744,-1,1,"WOOD7-D-3","22-251","                 H2O",1666761999.55,0.258,1.693,57.115,-0.001,0.004,1.422,754.13,-14.417,5.105,59.142,0.857,-10.447,0,0,1,42.125,1,11,2," GJB_Rinse",0
66,"   P-21894","   2022/10/25 23:30:30","           1-11",2,8.442,-62.516,11617,-1,1,"WOOD7-D-3","22-251","                 H2O",1666762535.96,0.255,1.724,61.941,-0.002,-0.004,1.548,750.397,-15.067,5.079,58.331,0.858,-10.828,0,0,1,42.25,1,11,2," GJB_Rinse",0
67,"   P-21894","   2022/10/25 23:39:26","           1-11",3,8.463,-62.426,11602,-1,1,"WOOD7-D-3","22-251","                 H2O",1666763071.43,0.264,1.718,62.215,-0.001,-0.001,1.55,751.202,-14.985,5.087,57.08,0.858,-10.701,0,0,1,42.125,1,11,2," GJB_Rinse",0
68,"   P-21894","   2022/10/25 23:48:22","           1-11",4,8.442,-62.566,11853,0,1,"WOOD7-D-3","22-251","                 H2O",1666763608.35,0.258,1.722,61.631,-0.001,-0.007,1.538,766.959,-15.185,5.202,59.604,0.858,-10.585,0,0,1,42.125,1,11,2," GJB_Rinse",0
69,"   P-21895","   2022/10/25 23:58:11","           1-12",1,7.784,-50.884,12013,-1,1,"WOOD7-B-2","22-251","                 H2O",1666764196.7,0.287,1.485,63.098,-0.001,0.004,1.56,735.271,-11.859,4.852,60.197,0.858,-9.815,0,0,1,42.25,1,12,2," GJB_Rinse",0
70,"   P-21895","   2022/10/26 00:07:07","           1-12",2,7.783,-49.507,11877,-1,1,"WOOD7-B-2","22-251","                 H2O",1666764732.74,0.291,1.439,59.728,-0.002,0,1.491,727.648,-11.868,4.778,59.636,0.857,-9.658,0,0,1,42.312,1,12,2," GJB_Rinse",0
71,"   P-21895","   2022/10/26 00:16:04","           1-12",3,7.776,-49.096,11849,-1,1,"WOOD7-B-2","22-251","                 H2O",1666765269.44,0.268,1.617,57.346,-0.001,-0.003,1.431,725.724,-12.184,4.788,60.777,0.858,-9.474,0,0,1,42.375,1,12,2," GJB_Rinse",0
72,"   P-21895","   2022/10/26 00:24:59","           1-12",4,7.789,-49.124,11839,0,1,"WOOD7-B-2","22-251","                 H2O",1666765805.73,0.248,1.509,61.81,0,-0.001,1.544,726.445,-11.796,4.736,57.576,0.858,-9.934,0,0,1,42.25,1,12,2," GJB_Rinse",0
73,"   P-21896","   2022/10/26 00:34:49","           1-13",1,-8.818,-67.267,12794,-1,1,"EV","standard","                 H2O",1666766393.89,0.216,0.8,62.773,0.001,-0.001,1.54,64.204,28.971,2.178,64.512,0.855,-1.154,0,0,1,42.125,1,13,2," GJB_Rinse",0
74,"   P-21896","   2022/10/26 00:43:44","           1-13",2,-8.888,-66.999,12414,-1,1,"EV","standard","                 H2O",1666766929.6,0.213,0.767,60.026,0.001,-0.001,1.475,60.104,27.925,2.093,63.148,0.855,-1.13,0,0,1,42.125,1,13,2," GJB_Rinse",0
75,"   P-21896","   2022/10/26 00:52:40","           1-13",3,-8.966,-67.364,12643,-1,1,"EV","standard","                 H2O",1666767465.66,0.21,0.899,59.169,0.001,0,1.463,59.123,29.265,2.149,63.474,0.856,-1.114,0,0,1,42.125,1,13,2," GJB_Rinse",0
76,"   P-21896","   2022/10/26 01:01:35","           1-13",4,-8.934,-67.079,12549,0,1,"EV","standard","                 H2O",1666768000.83,0.193,0.834,54.22,0.001,-0.005,1.34,58.121,29.183,2.129,62.447,0.856,-1.025,0,0,1,42.375,1,13,2," GJB_Rinse",0
77,"   P-21897","   2022/10/26 01:11:25","           1-14",1,-8.541,-77.282,12571,-1,1,"WOOD7-C-2","22-251","                 H2O",1666768591.33,0.195,0.759,59.005,0,0.002,1.457,57.53,28.811,2.141,62.831,0.856,-1.215,0,0,1,42.5,1,14,2," GJB_Rinse",0
78,"   P-21897","   2022/10/26 01:20:22","           1-14",2,-8.515,-78.198,12123,-1,1,"WOOD7-C-2","22-251","                 H2O",1666769127.94,0.187,0.842,62.636,0.001,0,1.55,57.064,27.079,2.039,60.621,0.855,-1.16,0,0,1,42.438,1,14,2," GJB_Rinse",0
79,"   P-21897","   2022/10/26 01:29:19","           1-14",3,-8.542,-78.751,12325,-1,1,"WOOD7-C-2","22-251","                 H2O",1666769664.64,0.202,0.74,58.951,0,0.002,1.458,57.259,27.626,2.08,62.878,0.856,-1.016,0,0,1,42.188,1,14,2," GJB_Rinse",0
80,"   P-21897","   2022/10/26 01:38:14","           1-14",4,-8.537,-78.619,12290,0,1,"WOOD7-C-2","22-251","                 H2O",1666770200.1,0.181,0.844,60.478,0,0,1.504,56.963,27.769,2.079,62.077,0.856,-1.121,0,0,1,42.25,1,14,2," GJB_Rinse",0
81,"   P-21898","   2022/10/26 01:48:01","           1-15",1,-8.246,-81.997,12946,-1,1,"WOOD7-D-1","22-251","                 H2O",1666770786.6,0.206,0.79,64.61,0.001,0.004,1.589,58.113,29.523,2.188,64.863,0.855,-1.107,0,0,1,42.312,1,15,2," GJB_Rinse",0
82,"   P-21898","   2022/10/26 01:56:57","           1-15",2,-8.306,-82.567,12325,-1,1,"WOOD7-D-1","22-251","                 H2O",1666771323.24,0.198,0.715,62.177,0.001,0.004,1.541,56.89,28.089,2.069,61.325,0.856,-1.21,0,0,1,42.25,1,15,2," GJB_Rinse",0
83,"   P-21898","   2022/10/26 02:05:55","           1-15",3,-8.238,-82.568,12271,-1,1,"WOOD7-D-1","22-251","                 H2O",1666771860.44,0.197,0.743,65.439,0.001,0.005,1.619,56.887,27.41,2.08,62.318,0.856,-1.21,0,0,1,42.25,1,15,2," GJB_Rinse",0
84,"   P-21898","   2022/10/26 02:14:51","           1-15",4,-8.183,-82.448,12487,0,1,"WOOD7-D-1","22-251","                 H2O",1666772396.29,0.208,0.926,62.625,0.001,0.001,1.549,57.149,28.206,2.109,63.202,0.856,-1.12,0,0,1,42.25,1,15,2," GJB_Rinse",0
85,"   P-21899","   2022/10/26 02:24:37","           1-16",1,3.355,-60.498,12530,-1,1,"WOOD7-B-3","22-251","                 H2O",1666772982.96,0.223,1.25,61.231,0,-0.005,1.504,555.521,-0.78,4.195,62.393,0.858,-7.801,0,0,1,42.25,1,16,2," GJB_Rinse",0
86,"   P-21899","   2022/10/26 02:33:33","           1-16",2,3.391,-59.609,12370,-1,1,"WOOD7-B-3","22-251","                 H2O",1666773518.63,0.246,1.337,57.367,0,-0.008,1.427,550.149,-0.911,4.149,61.418,0.858,-7.791,0,0,1,42.25,1,16,2," GJB_Rinse",0
87,"   P-21899","   2022/10/26 02:42:30","           1-16",3,3.443,-59.753,12414,-1,1,"WOOD7-B-3","22-251","                 H2O",1666774055.09,0.252,1.309,59.813,0,-0.002,1.472,554.441,-0.801,4.178,61.353,0.857,-7.733,0,0,1,42.375,1,16,2," GJB_Rinse",0
88,"   P-21899","   2022/10/26 02:51:26","           1-16",4,3.41,-59.592,12180,0,1,"WOOD7-B-3","22-251","                 H2O",1666774591.56,0.245,1.271,65.158,-0.001,0,1.616,545.044,-0.859,4.097,60.126,0.857,-7.79,0,0,1,42.438,1,16,2," GJB_Rinse",0
89,"   P-21900","   2022/10/26 03:01:14","           1-17",1,-7.711,-81.536,12854,-1,1,"WOOD7-D-4","22-251","                 H2O",1666775179.15,0.185,0.838,64.609,0.001,0.005,1.589,62.784,28.991,2.19,64.054,0.855,-1.267,0,0,1,42.562,1,17,2," GJB_Rinse",0
90,"   P-21900","   2022/10/26 03:10:10","           1-17",2,-7.786,-82.365,12633,-1,1,"WOOD7-D-4","22-251","                 H2O",1666775715.54,0.207,0.829,60.537,0.001,0.003,1.49,59.534,28.352,2.158,64.001,0.856,-1.041,0,0,1,42.438,1,17,2," GJB_Rinse",0
91,"   P-21900","   2022/10/26 03:19:06","           1-17",3,-7.723,-82.297,12657,-1,1,"WOOD7-D-4","22-251","                 H2O",1666776251.47,0.191,0.764,62.587,0.001,0.003,1.546,58.682,28.841,2.148,62.752,0.856,-1.285,0,0,1,42.312,1,17,2," GJB_Rinse",0
