  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
39,   P-16184,   2021/04/30 16:35:42,           1-04,9,-7.379,-59.916,18487,0,1,                                        ,                                        ,                 H2O,1619822448,0.326,0.769,111.194,0.001,0.005,2.64,1301.034,2.492,2.995,113.727,0.862,0.578,0,0,1,44.312,1,4,1, GJB_Rinse,0
40,   P-16184,   2021/04/30 16:44:39,           1-04,10,-7.376,-60.249,17916,0,1,                                        ,                                        ,                 H2O,1619822985,0.294,0.778,109.503,0,0.007,2.61,1297.098,2.602,2.799,108.9,0.864,0.146,0,0,1,44.375,1,4,1, GJB_Rinse,0
41,   P-16185,   2021/04/30 16:54:28,           1-05,1,-9.555,-92.381,18014,-1,1,                                        ,                                        ,                 H2O,1619823575,0.315,0.858,108.523,0.001,0.008,2.58,1297.638,2.308,2.874,111.359,0.861,0.52,0,0,1,44.375,1,5,2, GJB_Rinse,0
42,   P-16185,   2021/04/30 17:03:25,           1-05,2,-9.734,-96.782,18256,-1,1,                                        ,                                        ,                 H2O,1619824112,0.298,0.865,107.327,0,0.008,2.547,1299.735,2.512,2.829,110.361,0.863,0.258,0,0,1,44.375,1,5,2, GJB_Rinse,0
43,   P-16185,   2021/04/30 17:12:22,           1-05,3,-9.901,-98.828,17479,-1,1,                                        ,                                        ,                 H2O,1619824648,0.329,0.768,108.254,0,0.005,2.591,1293.996,2.497,2.756,106.49,0.865,0.301,0,0,1,44.438,1,5,2, GJB_Rinse,0
44,   P-16185,   2021/04/30 17:21:19,           1-05,4,-9.837,-98.837,18163,0,1,                                        ,                                        ,                 H2O,1619825186,0.326,0.836,108.229,0,0.009,2.568,1298.63,2.407,2.933,112.371,0.862,0.665,0,0,1,44.375,1,5,2, GJB_Rinse,0
45,   P-16186,   2021/04/30 17:31:10,           1-06,1,-7.372,-57.362,18464,-1,1,                                        ,                                        ,                 H2O,1619825776,0.325,0.716,107.95,-0.001,-0.006,2.56,1301.002,2.294,2.943,113.33,0.868,0.501,0,0,1,44.375,1,6,2, GJB_Rinse,0
46,   P-16186,   2021/04/30 17:40:06,           1-06,2,-7.2,-52.032,18116,-1,1,                                        ,                                        ,                 H2O,1619826313,0.299,0.672,106.274,0,-0.003,2.52,1298.603,2.174,2.908,110.93,0.863,0.341,0,0,1,44.375,1,6,2, GJB_Rinse,0
47,   P-16186,   2021/04/30 17:49:03,           1-06,3,-7.212,-51.018,18142,-1,1,                                        ,                                        ,                 H2O,1619826850,0.291,0.665,105.454,-0.001,-0.001,2.514,1298.754,2.368,2.899,110.967,0.863,0.387,0,0,1,44.375,1,6,2, GJB_Rinse,0
48,   P-16186,   2021/04/30 17:58:00,           1-06,4,-7.218,-50.501,18032,0,1,                                        ,                                        ,                 H2O,1619827386,0.336,0.755,107.352,-0.001,0,2.55,1297.979,2.416,2.866,110.057,0.862,0.197,0,0,1,44.375,1,6,2, GJB_Rinse,0
49,   P-16187,   2021/04/30 18:07:50,           1-07,1,-11.434,-102.331,18045,-1,1,                                        ,                                        ,                 H2O,1619827977,0.302,0.808,106.832,0,0.008,2.527,1298.146,2.656,2.84,109.056,0.861,0.197,0,0,1,44.375,1,7,2, GJB_Rinse,0
50,   P-16187,   2021/04/30 18:16:46,           1-07,2,-11.777,-109.256,18234,-1,1,                                        ,                                        ,                 H2O,1619828513,0.308,0.781,107.118,0,0.009,2.548,1299.636,2.159,2.895,111.717,0.86,0.22,0,0,1,44.375,1,7,2, GJB_Rinse,0
51,   P-16187,   2021/04/30 18:25:43,           1-07,3,-11.919,-111.248,18416,-1,1,                                        ,                                        ,                 H2O,1619829049,0.305,0.795,109.23,0.001,0.011,2.6,1300.911,2.383,2.878,112.393,0.86,0.322,0,0,1,44.375,1,7,2, GJB_Rinse,0
52,   P-16187,   2021/04/30 18:34:39,           1-07,4,-11.913,-111.842,18163,0,1,                                        ,                                        ,                 H2O,1619829586,0.31,0.75,106.937,0,0.008,2.549,1298.99,2.956,2.817,109.644,0.859,0.181,0,0,1,44.375,1,7,2, GJB_Rinse,0
53,   P-16188,   2021/04/30 18:44:26,           1-08,1,-12.321,-108.522,18266,-1,1,                                        ,                                        ,                 H2O,1619830173,0.28,0.687,104.415,0,0.002,2.496,1299.417,2.411,2.938,112.898,0.861,0.644,0,0,1,44.438,1,8,2, GJB_Rinse,0
54,   P-16188,   2021/04/30 18:53:23,           1-08,2,-12.442,-108.278,18214,-1,1,                                        ,                                        ,                 H2O,1619830710,0.286,0.736,108.016,0,0.004,2.558,1299.286,2.117,2.904,112.024,0.864,0.412,0,0,1,44.438,1,8,2, GJB_Rinse,0
55,   P-16188,   2021/04/30 19:02:20,           1-08,3,-12.377,-108.227,18288,-1,1,                                        ,                                        ,                 H2O,1619831247,0.319,0.794,109.695,0,0.002,2.603,1299.892,2.637,2.856,110.554,0.862,0.066,0,0,1,44.438,1,8,2, GJB_Rinse,0
56,   P-16188,   2021/04/30 19:11:16,           1-08,4,-12.358,-108.366,18211,0,1,                                        ,                                        ,                 H2O,1619831783,0.302,0.688,109.656,0,0.001,2.611,1299.217,2.586,2.896,110.764,0.86,0.389,0,0,1,44.438,1,8,2, GJB_Rinse,0
57,   P-16189,   2021/04/30 19:21:03,           1-09,1,-11.616,-94.379,17969,-1,1,                                        ,                                        ,                 H2O,1619832370,0.29,0.739,106.084,0,-0.001,2.525,1297.49,2.729,2.815,108.133,0.86,0.024,0,0,1,44.5,1,9,2, GJB_Rinse,0
58,   P-16189,   2021/04/30 19:30:00,           1-09,2,-11.658,-93.333,17675,-1,1,                                        ,                                        ,                 H2O,1619832907,0.289,0.771,109.516,0,0.005,2.601,1295.166,3.119,2.766,106.654,0.862,0.163,0,0,1,44.438,1,9,2, GJB_Rinse,0
59,   P-16189,   2021/04/30 19:38:56,           1-09,3,-11.524,-91.887,17992,-1,1,                                        ,                                        ,                 H2O,1619833443,0.297,0.829,107.957,-0.001,0.001,2.584,1297.594,2.544,2.844,110.022,0.861,0.215,0,0,1,44.438,1,9,2, GJB_Rinse,0
60,   P-16189,   2021/04/30 19:47:52,           1-09,4,-11.525,-91.796,17981,0,1,                                        ,                                        ,                 H2O,1619833979,0.315,0.775,108.825,0.001,0.002,2.586,1297.359,3.352,2.795,107.656,0.861,0.172,0,0,1,44.375,1,9,2, GJB_Rinse,0
61,   P-16190,   2021/04/30 19:57:41,           1-10,1,-2.697,-43.607,17927,-1,1,                                        ,                                        ,                 H2O,1619834567,0.328,0.743,106.357,-0.001,-0.005,2.526,1297.254,2.292,2.845,109.495,0.862,0.385,0,0,1,44.375,1,10,2, GJB_Rinse,0
62,   P-16190,   2021/04/30 20:06:37,           1-10,2,-1.943,-36.838,17799,-1,1,                                        ,                                        ,                 H2O,1619835103,0.312,0.767,108.887,-0.002,-0.005,2.582,1296.332,2.194,2.839,109.202,0.863,0.32,0,0,1,44.375,1,10,2, GJB_Rinse,0
63,   P-16190,   2021/04/30 20:15:34,           1-10,3,-1.733,-34.645,17874,-1,1,                                        ,                                        ,                 H2O,1619835640,0.326,0.747,106.823,-0.001,-0.002,2.537,1296.772,2.204,2.848,109.794,0.862,0.349,0,0,1,44.438,1,10,2, GJB_Rinse,0
64,   P-16190,   2021/04/30 20:24:30,           1-10,4,-1.721,-34.37,17727,0,1,                                        ,                                        ,                 H2O,1619836176,0.309,0.783,108.445,-0.001,-0.001,2.578,1295.819,1.864,2.86,109.558,0.861,0.361,0,0,1,44.375,1,10,2, GJB_Rinse,0
65,   P-16191,   2021/04/30 20:34:18,           1-11,1,-2.322,-36.796,15734,-1,1,                                        ,                                        ,                 H2O,1619836765,0.296,0.795,100.282,0,0.004,2.418,1281.829,1.995,2.434,95.583,0.859,0.065,0,0,1,44.375,1,11,2, GJB_Rinse,0
66,   P-16191,   2021/04/30 20:43:15,           1-11,2,-2.291,-36.451,16446,-1,1,                                        ,                                        ,                 H2O,1619837302,0.317,0.797,104.304,0.001,0.005,2.501,1286.734,1.84,2.56,100.959,0.859,0.256,0,0,1,44.375,1,11,2, GJB_Rinse,0
67,   P-16191,   2021/04/30 20:52:12,           1-11,3,-2.287,-36.177,16432,-1,1,                                        ,                                        ,                 H2O,1619837838,0.335,0.806,102.703,0.001,0.005,2.466,1286.572,2.209,2.595,99.988,0.863,0.057,0,0,1,44.375,1,11,2, GJB_Rinse,0
68,   P-16191,   2021/04/30 21:01:07,           1-11,4,-2.224,-35.821,17450,0,1,                                        ,                                        ,                 H2O,1619838374,0.309,0.789,105.457,0.002,0.008,2.522,1293.637,2.037,2.804,107.84,0.861,0.493,0,0,1,44.375,1,11,2, GJB_Rinse,0
69,   P-16192,   2021/04/30 21:10:56,           1-12,1,-9.93,-78.757,18138,-1,1,                                        ,                                        ,                 H2O,1619838963,0.253,0.816,107.487,0.001,0.01,2.547,1298.733,2.019,2.87,111.375,0.864,0.416,0,0,1,44.375,1,12,2, GJB_Rinse,0
70,   P-16192,   2021/04/30 21:19:52,           1-12,2,-10.616,-85.009,17787,-1,1,                                        ,                                        ,                 H2O,1619839499,0.292,0.753,107.574,-0.001,0.006,2.558,1296.132,2.127,2.808,109.007,0.861,0.408,0,0,1,44.312,1,12,2, GJB_Rinse,0
71,   P-16192,   2021/04/30 21:28:50,           1-12,3,-10.754,-86.941,17760,-1,1,                                        ,                                        ,                 H2O,1619840036,0.293,0.772,105.671,-0.001,0.006,2.528,1295.688,2.421,2.844,109.7,0.86,0.542,0,0,1,44.312,1,12,2, GJB_Rinse,0
72,   P-16192,   2021/04/30 21:37:46,           1-12,4,-10.88,-87.273,18418,0,1,                                        ,                                        ,                 H2O,1619840572,0.317,0.731,106.642,0,0.002,2.536,1300.611,2.644,2.905,111.444,0.861,0.19,0,0,1,44.312,1,12,2, GJB_Rinse,0
73,   P-16193,   2021/04/30 21:47:35,           1-13,1,-7.827,-65.046,17948,-1,1,                                        ,                                        ,                 H2O,1619841161,0.283,0.779,109.823,0,0.003,2.612,1297.218,2.031,2.849,110.287,0.86,0.366,0,0,1,44.375,1,13,2, GJB_Rinse,0
74,   P-16193,   2021/04/30 21:56:31,           1-13,2,-7.482,-61.138,18110,-1,1,                                        ,                                        ,                 H2O,1619841697,0.295,0.772,109.248,0.001,0.003,2.598,1298.247,2.465,2.89,110.542,0.861,0.391,0,0,1,44.312,1,13,2, GJB_Rinse,0
75,   P-16193,   2021/04/30 22:05:27,           1-13,3,-7.434,-60.563,18458,-1,1,                                        ,                                        ,                 H2O,1619842233,0.313,0.816,109.61,0.001,0.003,2.603,1300.601,2.612,2.934,113.172,0.862,0.537,0,0,1,44.312,1,13,2, GJB_Rinse,0
76,   P-16193,   2021/04/30 22:14:23,           1-13,4,-7.362,-60.326,18251,0,1,                                        ,                                        ,                 H2O,1619842770,0.325,0.787,109.183,0.001,0.002,2.584,1299.429,2.476,2.904,110.784,0.859,0.201,0,0,1,44.312,1,13,2, GJB_Rinse,0
77,   P-16194,   2021/04/30 22:24:13,           1-14,1,-7.79,-53.448,17292,-1,1,                                        ,                                        ,                 H2O,1619843360,0.29,0.689,105.721,0,0.003,2.53,1292.729,2.132,2.751,105.148,0.861,0.065,0,0,1,44.375,1,14,2, GJB_Rinse,0
78,   P-16194,   2021/04/30 22:33:10,           1-14,2,-7.821,-51.82,17874,-1,1,                                        ,                                        ,                 H2O,1619843896,0.311,0.687,106.232,0,0.001,2.52,1296.652,2.644,2.823,109.272,0.863,0.422,0,0,1,44.312,1,14,2, GJB_Rinse,0
79,   P-16194,   2021/04/30 22:42:06,           1-14,3,-7.726,-51.242,18208,-1,1,                                        ,                                        ,                 H2O,1619844433,0.299,0.747,107.709,0,0.002,2.569,1299.396,2.134,2.901,110.228,0.863,0.073,0,0,1,44.375,1,14,2, GJB_Rinse,0
80,   P-16194,   2021/04/30 22:51:03,           1-14,4,-7.776,-51.233,18077,0,1,                                        ,                                        ,                 H2O,1619844969,0.308,0.763,108.432,-0.001,-0.001,2.577,1298.227,2.47,2.836,109.06,0.861,0.055,0,0,1,44.312,1,14,2, GJB_Rinse,0
81,   P-16195,   2021/04/30 23:00:49,           1-15,1,-5.777,-42.341,16954,-1,1,                                        ,                                        ,                 H2O,1619845556,0.293,0.785,100.945,0,0.002,2.413,1290.131,2.225,2.671,103.841,0.861,0.323,0,0,1,44.375,1,15,2, GJB_Rinse,0
82,   P-16195,   2021/04/30 23:09:46,           1-15,2,-5.538,-40.503,17742,-1,1,                                        ,                                        ,                 H2O,1619846092,0.328,0.801,107.271,0.001,0.006,2.568,1295.897,2.217,2.79,107.958,0.86,0.222,0,0,1,44.375,1,15,2, GJB_Rinse,0
83,   P-16195,   2021/04/30 23:18:42,           1-15,3,-5.449,-39.477,18142,-1,1,                                        ,                                        ,                 H2O,1619846628,0.3,0.757,108.652,0,0.003,2.574,1298.788,2.158,2.883,110.479,0.864,0.145,0,0,1,44.312,1,15,2, GJB_Rinse,0
84,   P-16195,   2021/04/30 23:27:37,           1-15,4,-5.457,-39.392,18061,0,1,                                        ,                                        ,                 H2O,1619847164,0.291,0.744,108.957,-0.002,-0.001,2.587,1298.426,2.034,2.833,109.172,0.862,0.077,0,0,1,44.312,1,15,2, GJB_Rinse,0
85,   P-16196,   2021/04/30 23:37:24,           1-16,1,-10.105,-72.208,17218,-1,1,                                        ,                                        ,                 H2O,1619847750,0.313,0.792,105.025,0,0.005,2.502,1291.942,2.853,2.68,104.177,0.864,0.202,0,0,1,44.312,1,16,2, GJB_Rinse,0
86,   P-16196,   2021/04/30 23:46:20,           1-16,2,-10.5,-76.417,17858,-1,1,                                        ,                                        ,                 H2O,1619848286,0.299,0.83,106.725,0.001,0.009,2.555,1296.274,2.232,2.871,111.293,0.86,0.648,0,0,1,44.25,1,16,2, GJB_Rinse,0
87,   P-16196,   2021/04/30 23:55:16,           1-16,3,-10.616,-77.73,17810,-1,1,                                        ,                                        ,                 H2O,1619848822,0.341,0.759,106.917,-0.001,0.004,2.543,1296.28,2.837,2.749,106.945,0.861,-0.095,0,0,1,44.25,1,16,2, GJB_Rinse,0
88,   P-16196,   2021/05/01 00:04:13,           1-16,4,-10.583,-78.092,17828,0,1,                                        ,                                        ,                 H2O,1619849359,0.303,0.758,107.588,0.001,0.006,2.574,1296.441,2.348,2.824,109.165,0.861,0.362,0,0,1,44.312,1,16,2, GJB_Rinse,0
89,   P-16197,   2021/05/01 00:14:00,           1-17,1,-12.025,-94.854,17502,-1,1,                                        ,                                        ,                 H2O,1619849947,0.314,0.848,107.105,0.001,0.007,2.547,1293.835,2.869,2.742,106.39,0.861,0.397,0,0,1,44.312,1,17,2, GJB_Rinse,0
90,   P-16197,   2021/05/01 00:22:55,           1-17,2,-12.107,-97.063,17839,-1,1,                                        ,                                        ,                 H2O,1619850482,0.318,0.688,105.76,0.001,0.006,2.528,1296.325,2.78,2.794,108.518,0.861,0.389,0,0,1,44.25,1,17,2, GJB_Rinse,0
91,   P-16197,   2021/05/01 00:31:52,           1-17,3,-12.179,-97.8,17875,-1,1,                                        ,                                        ,                 H2O,1619851018,0.279,0.85,109.239,0,0.011,2.593,1296.451,3.234,2.788,107.551,0.862,0.249,0,0,1,44.312,1,17,2, GJB_Rinse,0
92,   P-16197,   2021/05/01 00:40:48,           1-17,4,-12.259,-98.447,17746,0,1,                                        ,                                        ,                 H2O,1619851554,0.318,0.833,108.76,0.001,0.01,2.597,1295.641,2.261,2.832,109.419,0.862,0.37,0,0,1,44.312,1,17,2, GJB_Rinse,0
93,   P-16198,   2021/05/01 00:50:35,           1-18,1,-4.648,-38.432,17402,-1,1,                                        ,                                        ,                 H2O,1619852141,0.317,0.704,105.966,0,-0.003,2.535,1293.325,1.673,2.779,107.311,0.861,0.331,0,0,1,44.312,1,18,2, GJB_Rinse,0
94,   P-16198,   2021/05/01 00:59:31,           1-18,2,-3.908,-28.881,18386,-1,1,                                        ,                                        ,                 H2O,1619852677,0.323,0.714,105.886,-0.001,-0.004,2.528,1299.965,2.627,2.962,112.595,0.862,0.495,0,0,1,44.25,1,18,2, GJB_Rinse,0
